id,popularity,is_playable,linked_from,available_markets,disc_number,duration_ms,explicit,href,name,preview_url,track_number,uri,album.name,album.album_group,album.album_type,album.id,album.uri,album.available_markets,album.href,album.images,album.external_urls.spotify,album.release_date,album.release_date_precision,external_ids.isrc,external_urls.spotify,artists_ids
2USkL8YZ0OXTvHgAE0IPx2,12.0,True,,,1.0,144211.0,True,https://api.spotify.com/v1/tracks/2USkL8YZ0OXTvHgAE0IPx2,Vento Aureo,https://p.scdn.co/mp3-preview/65166dc186de7d684bbe451c8f45cbc5f8f193cd?cid=e44e7b8278114c7db211c00ea273ac69,4.0,spotify:track:2USkL8YZ0OXTvHgAE0IPx2,Kami Kollection,,single,1hHgYu1PXjAZ1u3YY0qynW,spotify:album:1hHgYu1PXjAZ1u3YY0qynW,,https://api.spotify.com/v1/albums/1hHgYu1PXjAZ1u3YY0qynW,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ff65af4ba82ead29526922ab'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ff65af4ba82ead29526922ab'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ff65af4ba82ead29526922ab'}]",https://open.spotify.com/album/1hHgYu1PXjAZ1u3YY0qynW,2020-06-17,day,QZHN72059715,https://open.spotify.com/track/2USkL8YZ0OXTvHgAE0IPx2,"6gwEnJ6srb5Bxr440Jc36J,6nqNC4u7lbI8632C5qgHhI"
3M1q2Wy2dAKiWV6oE6Koou,57.0,True,,,1.0,223921.0,False,https://api.spotify.com/v1/tracks/3M1q2Wy2dAKiWV6oE6Koou,Saturday Night - Radio Edit,https://p.scdn.co/mp3-preview/d18e7608507a04439df54bfd438721280afeca35?cid=e44e7b8278114c7db211c00ea273ac69,6.0,spotify:track:3M1q2Wy2dAKiWV6oE6Koou,Saturday Night Single,,single,2svgyeZtPdcWOq5Hmj5uud,spotify:album:2svgyeZtPdcWOq5Hmj5uud,,https://api.spotify.com/v1/albums/2svgyeZtPdcWOq5Hmj5uud,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734fca44463bbcbcde7676acfd'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024fca44463bbcbcde7676acfd'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514fca44463bbcbcde7676acfd'}]",https://open.spotify.com/album/2svgyeZtPdcWOq5Hmj5uud,1994-09-19,day,IT00D9400208,https://open.spotify.com/track/3M1q2Wy2dAKiWV6oE6Koou,0lHoDF96DNKSIcIpcOfMnq
3TcL0dyCMyr0kyTTc4NLgI,75.0,True,,,1.0,195613.0,False,https://api.spotify.com/v1/tracks/3TcL0dyCMyr0kyTTc4NLgI,Who Says,,3.0,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,When The Sun Goes Down,,album,49yHvRh1cOfLcEKukEP7Ox,spotify:album:49yHvRh1cOfLcEKukEP7Ox,,https://api.spotify.com/v1/albums/49yHvRh1cOfLcEKukEP7Ox,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731c8193de8d62b2ffa49a09db'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021c8193de8d62b2ffa49a09db'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511c8193de8d62b2ffa49a09db'}]",https://open.spotify.com/album/49yHvRh1cOfLcEKukEP7Ox,2011-01-01,day,USHR11132695,https://open.spotify.com/track/3TcL0dyCMyr0kyTTc4NLgI,6dJeKm76NjfXBNTpHmOhfO
5cGwZfIKkKXsiAdygsTj6o,34.0,True,,,1.0,211764.0,False,https://api.spotify.com/v1/tracks/5cGwZfIKkKXsiAdygsTj6o,Teach Me How To Dougie,https://p.scdn.co/mp3-preview/ad65640c060635b68498ae09c2e02fc21e5967e9?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5cGwZfIKkKXsiAdygsTj6o,Teach Me How To Dougie,,single,3wV3oN97YpTpDgBBZI0g4S,spotify:album:3wV3oN97YpTpDgBBZI0g4S,,https://api.spotify.com/v1/albums/3wV3oN97YpTpDgBBZI0g4S,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273855fea8cf74bf24edcdac166'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02855fea8cf74bf24edcdac166'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851855fea8cf74bf24edcdac166'}]",https://open.spotify.com/album/3wV3oN97YpTpDgBBZI0g4S,2011-05-10,day,USUYG1007090,https://open.spotify.com/track/5cGwZfIKkKXsiAdygsTj6o,11lfDJHKYzsIVxxKDGJ3NK
7m9OqQk4RVRkw9JJdeAw96,87.0,True,,,1.0,119133.0,True,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,https://p.scdn.co/mp3-preview/9fd5ccc86f318c303d582800e9f7d6f07f40440b?cid=e44e7b8278114c7db211c00ea273ac69,2.0,spotify:track:7m9OqQk4RVRkw9JJdeAw96,17,,album,5VdyJkLe3yvOs0l4xXbWp0,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,,https://api.spotify.com/v1/albums/5VdyJkLe3yvOs0l4xXbWp0,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5'}]",https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0,2017-08-25,day,USUYG1156892,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,15UsOTVnJzReFVN1VCnxy4
2GVYPY8Sv7U7cJkDFu3Ft1,50.0,True,,,2.0,257240.0,False,https://api.spotify.com/v1/tracks/2GVYPY8Sv7U7cJkDFu3Ft1,Smooth Criminal - Radio Edit,https://p.scdn.co/mp3-preview/e0e2a0c311bbe84e4e7dc77cbf0e6b99aa817825?cid=e44e7b8278114c7db211c00ea273ac69,8.0,spotify:track:2GVYPY8Sv7U7cJkDFu3Ft1,The Essential Michael Jackson,,compilation,77dNyQA0z8dV33M4so4eRY,spotify:album:77dNyQA0z8dV33M4so4eRY,,https://api.spotify.com/v1/albums/77dNyQA0z8dV33M4so4eRY,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed1c305cd1e673fe925407ce'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed1c305cd1e673fe925407ce'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed1c305cd1e673fe925407ce'}]",https://open.spotify.com/album/77dNyQA0z8dV33M4so4eRY,2005-07-19,day,USSM19909073,https://open.spotify.com/track/2GVYPY8Sv7U7cJkDFu3Ft1,3fMbdgg4jU18AjLCKBhRSm
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
5BUq9bdtsm3LWw5laJeJ4R,75.0,True,,,1.0,185360.0,False,https://api.spotify.com/v1/tracks/5BUq9bdtsm3LWw5laJeJ4R,Hopelessly Devoted To You - From “Grease”,,3.0,spotify:track:5BUq9bdtsm3LWw5laJeJ4R,Grease (The Original Motion Picture Soundtrack),,album,5n47Dui0H3pGpZSOxITmoq,spotify:album:5n47Dui0H3pGpZSOxITmoq,,https://api.spotify.com/v1/albums/5n47Dui0H3pGpZSOxITmoq,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b68df485f3304211904548a8'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b68df485f3304211904548a8'}]",https://open.spotify.com/album/5n47Dui0H3pGpZSOxITmoq,1978-04-04,day,NLF057890003,https://open.spotify.com/track/5BUq9bdtsm3LWw5laJeJ4R,4BoRxUdrcgbbq1rxJvvhg9
,,,,,,,,,,,,,,,,,,,,,,,,,,
56ieTvOSLghZ2h06Y2tyih,3.0,True,,,1.0,147428.0,True,https://api.spotify.com/v1/tracks/56ieTvOSLghZ2h06Y2tyih,Dice Roll Walk - Remix,https://p.scdn.co/mp3-preview/06abfe696002e1d0e9bae4b32c88056b92aaa1ce?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:56ieTvOSLghZ2h06Y2tyih,Dice Roll Walk (Remix),,single,3ucIYLmsaUWCNFq53nXPC7,spotify:album:3ucIYLmsaUWCNFq53nXPC7,,https://api.spotify.com/v1/albums/3ucIYLmsaUWCNFq53nXPC7,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27362515d680f3d4e374a646783'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0262515d680f3d4e374a646783'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485162515d680f3d4e374a646783'}]",https://open.spotify.com/album/3ucIYLmsaUWCNFq53nXPC7,2020-12-04,day,QZFZ32112423,https://open.spotify.com/track/56ieTvOSLghZ2h06Y2tyih,"1Q4ZDIQiVEQKffGixdHOFw,1LMDcLMCF3ctsOEEkJUUuT,1ddJZimT2se1unRbaYhRkx,2oI8K5wwGXFxAMdpXKO0hu"
5kW74popKP1YUkpqcKWIG2,13.0,True,,,1.0,503781.0,True,https://api.spotify.com/v1/tracks/5kW74popKP1YUkpqcKWIG2,TikTok 2020 Dance Trends Music,https://p.scdn.co/mp3-preview/6c83d7bd9c1de34720e8f3ed9a7a0085c936d5da?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5kW74popKP1YUkpqcKWIG2,TikTok 2020 Dance Trends Music,,single,79kqS16H81ScdpL8fkc3et,spotify:album:79kqS16H81ScdpL8fkc3et,,https://api.spotify.com/v1/albums/79kqS16H81ScdpL8fkc3et,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d82b53c37e19844799c7482'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025d82b53c37e19844799c7482'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515d82b53c37e19844799c7482'}]",https://open.spotify.com/album/79kqS16H81ScdpL8fkc3et,2020-12-06,day,QZNWY2018140,https://open.spotify.com/track/5kW74popKP1YUkpqcKWIG2,4PwSFQJVsynQu6zOjSY12W
,,,,,,,,,,,,,,,,,,,,,,,,,,
4C3tERxkeWu2FQ1N9tqc2o,3.0,True,,,1.0,178583.0,False,https://api.spotify.com/v1/tracks/4C3tERxkeWu2FQ1N9tqc2o,Blow Your Mind (Mwah),https://p.scdn.co/mp3-preview/0d940ee1c5483804bf54d636941e7d8a7f24bfb8?cid=e44e7b8278114c7db211c00ea273ac69,4.0,spotify:track:4C3tERxkeWu2FQ1N9tqc2o,Party Now!,,album,1iPmITltAfeRHowYPzfZZA,spotify:album:1iPmITltAfeRHowYPzfZZA,,https://api.spotify.com/v1/albums/1iPmITltAfeRHowYPzfZZA,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a7765c8543c76426524940e'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a7765c8543c76426524940e'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a7765c8543c76426524940e'}]",https://open.spotify.com/album/1iPmITltAfeRHowYPzfZZA,2021-03-19,day,GBAHT1600302,https://open.spotify.com/track/4C3tERxkeWu2FQ1N9tqc2o,6M2wZ9GZgrQXHCFfjv46we
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
4Oun2ylbjFKMPTiaSbbCih,90.0,True,,,1.0,187541.0,True,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),https://p.scdn.co/mp3-preview/1ca9e7769467092ff12a0aee336488ce1b53501c?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),,single,2ogiazbrNEx0kQHGl5ZBTQ,spotify:album:2ogiazbrNEx0kQHGl5ZBTQ,,https://api.spotify.com/v1/albums/2ogiazbrNEx0kQHGl5ZBTQ,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c450c89d3eb750d3535b0a0c'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c450c89d3eb750d3535b0a0c'}]",https://open.spotify.com/album/2ogiazbrNEx0kQHGl5ZBTQ,2020-08-07,day,USAT22005111,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,"4kYSro6naA4h99UJvo89HB,181bsRPaVXVlUKXrxwZfHK"
1fkpwo84utapZYrMlUscy8,0.0,True,,,1.0,243826.0,False,https://api.spotify.com/v1/tracks/1fkpwo84utapZYrMlUscy8,La vie en rose,https://p.scdn.co/mp3-preview/c8cc4bb31db6aa7048af467bfc0b53c263a1e775?cid=e44e7b8278114c7db211c00ea273ac69,29.0,spotify:track:1fkpwo84utapZYrMlUscy8,The Romantic Guitar,,album,77CzntFAp4SH8gz30rs463,spotify:album:77CzntFAp4SH8gz30rs463,,https://api.spotify.com/v1/albums/77CzntFAp4SH8gz30rs463,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27393a5609207b36417a9ad132d'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0293a5609207b36417a9ad132d'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485193a5609207b36417a9ad132d'}]",https://open.spotify.com/album/77CzntFAp4SH8gz30rs463,2012-02-17,day,FR6V81237577,https://open.spotify.com/track/1fkpwo84utapZYrMlUscy8,4MuQBI6XLLp7Ru3LUVGmpu
5kW74popKP1YUkpqcKWIG2,13.0,True,,,1.0,503781.0,True,https://api.spotify.com/v1/tracks/5kW74popKP1YUkpqcKWIG2,TikTok 2020 Dance Trends Music,https://p.scdn.co/mp3-preview/6c83d7bd9c1de34720e8f3ed9a7a0085c936d5da?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5kW74popKP1YUkpqcKWIG2,TikTok 2020 Dance Trends Music,,single,79kqS16H81ScdpL8fkc3et,spotify:album:79kqS16H81ScdpL8fkc3et,,https://api.spotify.com/v1/albums/79kqS16H81ScdpL8fkc3et,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d82b53c37e19844799c7482'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025d82b53c37e19844799c7482'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515d82b53c37e19844799c7482'}]",https://open.spotify.com/album/79kqS16H81ScdpL8fkc3et,2020-12-06,day,QZNWY2018140,https://open.spotify.com/track/5kW74popKP1YUkpqcKWIG2,4PwSFQJVsynQu6zOjSY12W
,,,,,,,,,,,,,,,,,,,,,,,,,,
54bFM56PmE4YLRnqpW6Tha,91.0,True,,,1.0,174321.0,False,https://api.spotify.com/v1/tracks/54bFM56PmE4YLRnqpW6Tha,Therefore I Am,,1.0,spotify:track:54bFM56PmE4YLRnqpW6Tha,Therefore I Am,,single,5G58VVE9ub1KE01Mvbd8XM,spotify:album:5G58VVE9ub1KE01Mvbd8XM,,https://api.spotify.com/v1/albums/5G58VVE9ub1KE01Mvbd8XM,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fec5ef9f3133aff71c525acc'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fec5ef9f3133aff71c525acc'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fec5ef9f3133aff71c525acc'}]",https://open.spotify.com/album/5G58VVE9ub1KE01Mvbd8XM,2020-11-12,day,USUM72021500,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,6qqNVTkY8uBg9cP3Jd7DAH
1fBSAAH02tzHadsS3VVG0m,0.0,True,,,1.0,204415.0,False,https://api.spotify.com/v1/tracks/1fBSAAH02tzHadsS3VVG0m,I Really Like You,https://p.scdn.co/mp3-preview/d60331f4b21912b7ca631ad7bb921dc202f84247?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:1fBSAAH02tzHadsS3VVG0m,I Really Like You,,single,1tPPQprwDKhxoXN9WiOeAe,spotify:album:1tPPQprwDKhxoXN9WiOeAe,,https://api.spotify.com/v1/albums/1tPPQprwDKhxoXN9WiOeAe,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f64d71367bbcd2d7f212f554'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f64d71367bbcd2d7f212f554'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f64d71367bbcd2d7f212f554'}]",https://open.spotify.com/album/1tPPQprwDKhxoXN9WiOeAe,2015-06-08,day,DEQY71500218,https://open.spotify.com/track/1fBSAAH02tzHadsS3VVG0m,2MLVhD3uCUeJ6xS2JjN75r
0QCicKbpYg1ZwLirI3AQBJ,23.0,True,,,1.0,162352.0,False,https://api.spotify.com/v1/tracks/0QCicKbpYg1ZwLirI3AQBJ,The Opening - Original Mix,https://p.scdn.co/mp3-preview/119db5a04b1b9e2a782efd92550364884cd7c8d0?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:0QCicKbpYg1ZwLirI3AQBJ,Open Window,,single,1JCPqqbNbgyHBDmikqfeoA,spotify:album:1JCPqqbNbgyHBDmikqfeoA,,https://api.spotify.com/v1/albums/1JCPqqbNbgyHBDmikqfeoA,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27325227283e1eefc4668e3079e'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0225227283e1eefc4668e3079e'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485125227283e1eefc4668e3079e'}]",https://open.spotify.com/album/1JCPqqbNbgyHBDmikqfeoA,2013-06-18,day,CA5KR1038468,https://open.spotify.com/track/0QCicKbpYg1ZwLirI3AQBJ,16yUpGkBRgc2eDMd3bB3Uw
5raTDhlbxFDnpn89bxArdH,71.0,True,,,1.0,212354.0,True,https://api.spotify.com/v1/tracks/5raTDhlbxFDnpn89bxArdH,That Way,https://p.scdn.co/mp3-preview/0abe28bf4bfbbf9617d4cee43b1cd312f78e11c2?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5raTDhlbxFDnpn89bxArdH,That Way,,single,4iz9Pqwpw8HljZei6XFCGd,spotify:album:4iz9Pqwpw8HljZei6XFCGd,,https://api.spotify.com/v1/albums/4iz9Pqwpw8HljZei6XFCGd,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d1b3297079c3a3978b4d5fa9'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d1b3297079c3a3978b4d5fa9'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d1b3297079c3a3978b4d5fa9'}]",https://open.spotify.com/album/4iz9Pqwpw8HljZei6XFCGd,2020-03-01,day,USAT22001201,https://open.spotify.com/track/5raTDhlbxFDnpn89bxArdH,4O15NlyKLIASxsJ0PrXPfz
4WQK8xxsBUt0U3yFQORiPS,21.0,True,,,1.0,273253.0,True,https://api.spotify.com/v1/tracks/4WQK8xxsBUt0U3yFQORiPS,Say I Yi Yi,https://p.scdn.co/mp3-preview/8013d1471df1102b933078dc63ff44dc653fe397?cid=e44e7b8278114c7db211c00ea273ac69,12.0,spotify:track:4WQK8xxsBUt0U3yFQORiPS,Crunk'd - Mixed & Hosted By Greg Street,,album,30HJHZmb0GXLFJiA3vfIAA,spotify:album:30HJHZmb0GXLFJiA3vfIAA,,https://api.spotify.com/v1/albums/30HJHZmb0GXLFJiA3vfIAA,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738d0981eef679bda9a1954466'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028d0981eef679bda9a1954466'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518d0981eef679bda9a1954466'}]",https://open.spotify.com/album/30HJHZmb0GXLFJiA3vfIAA,2004-05-25,day,USKO10201222,https://open.spotify.com/track/4WQK8xxsBUt0U3yFQORiPS,44PA0rCQXikgOWbfY7Fq7m
,,,,,,,,,,,,,,,,,,,,,,,,,,
5DV4ZSCqbFv74ui3ZhimXo,74.0,True,,,1.0,111852.0,True,https://api.spotify.com/v1/tracks/5DV4ZSCqbFv74ui3ZhimXo,Co単o,https://p.scdn.co/mp3-preview/66d6275adefd522f0e9ef00e25f97a4fbcbaaebe?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:5DV4ZSCqbFv74ui3ZhimXo,Co単o,,single,1h3x5tLWXhf438Y5AK60Ml,spotify:album:1h3x5tLWXhf438Y5AK60Ml,,https://api.spotify.com/v1/albums/1h3x5tLWXhf438Y5AK60Ml,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731d56717d1786e938a105b6df'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021d56717d1786e938a105b6df'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511d56717d1786e938a105b6df'}]",https://open.spotify.com/album/1h3x5tLWXhf438Y5AK60Ml,2020-07-03,day,NLZ542001080,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo,"07YZf4WDAMNwqr4jfgOZ8y,3ADyFy1orEwODaiHmRRMQp,3aAX2y0amckZ7WcWoz2f2o"
4dPVmeisPfQrLcjx0Wz1KW,69.0,True,,,1.0,105333.0,True,https://api.spotify.com/v1/tracks/4dPVmeisPfQrLcjx0Wz1KW,JoJo Pose,https://p.scdn.co/mp3-preview/711d33712dda7d19b13f1acb9fdaeae7785a552e?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4dPVmeisPfQrLcjx0Wz1KW,JoJo Pose,,single,4x9AjlHkbRPKSEtpsf8ZmJ,spotify:album:4x9AjlHkbRPKSEtpsf8ZmJ,,https://api.spotify.com/v1/albums/4x9AjlHkbRPKSEtpsf8ZmJ,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273760612c175828f545d5e7b19'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02760612c175828f545d5e7b19'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851760612c175828f545d5e7b19'}]",https://open.spotify.com/album/4x9AjlHkbRPKSEtpsf8ZmJ,2020-01-11,day,QZFYX2061219,https://open.spotify.com/track/4dPVmeisPfQrLcjx0Wz1KW,3ivDFy7UfjLbyIGzepJ5hJ
4JClXbBN4d7gFlkgJiOaFx,14.0,True,,,1.0,131578.0,False,https://api.spotify.com/v1/tracks/4JClXbBN4d7gFlkgJiOaFx,Bring the Funk Back,https://p.scdn.co/mp3-preview/325f704500c968d4f84bba9250801a9eb5444f1a?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:4JClXbBN4d7gFlkgJiOaFx,Too Busy,,single,6HDsl3OLGu6itbJOfaAntu,spotify:album:6HDsl3OLGu6itbJOfaAntu,,https://api.spotify.com/v1/albums/6HDsl3OLGu6itbJOfaAntu,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27375b4bca7cf47c70ad83c1643'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0275b4bca7cf47c70ad83c1643'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485175b4bca7cf47c70ad83c1643'}]",https://open.spotify.com/album/6HDsl3OLGu6itbJOfaAntu,2016-11-04,day,SE5Q51811970,https://open.spotify.com/track/4JClXbBN4d7gFlkgJiOaFx,5RccS3VAx0mlv14McuunDh
6HlE9t71z9DjGi7KqSyEpA,82.0,True,,,1.0,141223.0,True,https://api.spotify.com/v1/tracks/6HlE9t71z9DjGi7KqSyEpA,Deep End,https://p.scdn.co/mp3-preview/388cd32e3a0a683bd6f63ce68b8d38f7b11a605e?cid=e44e7b8278114c7db211c00ea273ac69,1.0,spotify:track:6HlE9t71z9DjGi7KqSyEpA,Deep End,,single,2HICqd0ltMKNrkhfmWSuKy,spotify:album:2HICqd0ltMKNrkhfmWSuKy,,https://api.spotify.com/v1/albums/2HICqd0ltMKNrkhfmWSuKy,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bcf6d999338f72005c8522a7'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bcf6d999338f72005c8522a7'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bcf6d999338f72005c8522a7'}]",https://open.spotify.com/album/2HICqd0ltMKNrkhfmWSuKy,2020-07-31,day,USRC12002568,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,6trIghKwHRUyxwvm66HLHH
3GkYAqLwnqMek9Wv1k4qUV,34.0,True,,,1.0,288063.0,False,https://api.spotify.com/v1/tracks/3GkYAqLwnqMek9Wv1k4qUV,Tujh Mein Rab Dikhta Hai,https://p.scdn.co/mp3-preview/e93a980ffba18e694ee17b5202120dfdf1dffab2?cid=e44e7b8278114c7db211c00ea273ac69,4.0,spotify:track:3GkYAqLwnqMek9Wv1k4qUV,Soulful Melodies - Flute Version Instrumental,,compilation,2vyuGm2HMfu0lWfxuTnNzT,spotify:album:2vyuGm2HMfu0lWfxuTnNzT,,https://api.spotify.com/v1/albums/2vyuGm2HMfu0lWfxuTnNzT,"[{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273113b34c15d8b0763a418202f'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02113b34c15d8b0763a418202f'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851113b34c15d8b0763a418202f'}]",https://open.spotify.com/album/2vyuGm2HMfu0lWfxuTnNzT,2019-01-12,day,INY091800029,https://open.spotify.com/track/3GkYAqLwnqMek9Wv1k4qUV,6ohaQzKaXrobAL8paLSaxq
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
