isrc,artistName,url,discNumber,genreNames,durationInMillis,releaseDate,name,albumName,trackNumber,composerName,artwork.width,artwork.height,artwork.url,artwork.bgColor,artwork.textColor1,artwork.textColor2,artwork.textColor3,artwork.textColor4,playParams.id,playParams.kind
TRASC1500007,Aslı Demirer,https://music.apple.com/us/album/korkak-feat-g%C3%B6khan-t%C3%BCrkmen/1054447953?app=music&at=1000l33QU&i=1054447956&mt=1,1.0,"['Pop', 'Music', 'Turkish']",279975.0,2015-11-20,Korkak (feat. Gökhan Türkmen),Korkak (feat. Gökhan Türkmen) - Single,1.0,,1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music22/v4/5d/c8/1e/5dc81e9f-a360-9a97-f46f-3f9feb5bc663/mzm.vkwazxxr.jpg/{w}x{h}bb.jpeg,794f41,e0f9e0,fdcba5,cbd7c0,e3b291,1054447956,song
USHR10723111,Aly & AJ,https://music.apple.com/us/album/potential-breakup-song/1444199068?app=music&at=1000l33QU&i=1444199217&mt=1,1.0,"['Pop', 'Music']",219773.0,2007-06-26,Potential Breakup Song,Insomniatic,1.0,"Aly Michalka, AJ Michalka, Antonina Arnato & Tim James",1423.0,1421.0,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/ef/9b/63/ef9b63fd-f512-3061-e1d0-19abe4451dd2/00720616264220.rgb.jpg/{w}x{h}bb.jpeg,030306,d1cab0,c8c7bf,a7a28e,a1a09a,1444199217,song
USAT21301301,The Joy Formidable,https://music.apple.com/us/album/silent-treatment-william-orbit-remix/1496006001?app=music&at=1000l33QU&i=1496006013&mt=1,1.0,"['Alternative', 'Music']",246400.0,2020-02-14,Silent Treatment (William Orbit Remix),Just Like Heaven: Indie Pop,5.0,,1400.0,1400.0,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/33/e1/91/33e1913c-103e-17f5-2c41-787007fe06ae/5059460006676.jpg/{w}x{h}bb.jpeg,ffffff,013341,63061e,345c67,82384b,1496006013,song
QZHN72059715,YUNG KAMI,https://music.apple.com/us/album/vento-aureo-feat-mal%C3%B8inthetrap/1519021485?app=music&at=1000l33QU&i=1519021489&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",144212.0,2020-06-17,Vento Aureo (feat. maløinthetrap),Kami Kollection - EP,4.0,Joseph Chambers,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/c3/9b/0f/c39b0fb4-2870-9acf-4716-49219785d2a2/artwork.jpg/{w}x{h}bb.jpeg,f4f6f1,0a0c0d,452d28,393b3a,685550,1519021489,song
IT00D9400208,Whigfield,https://music.apple.com/us/album/saturday-night-radio-edit/125867595?app=music&at=1000l33QU&i=125867791&mt=1,1.0,"['Dance', 'Music', 'Pop', 'Britpop', 'Rock']",223827.0,1993-11-29,Saturday Night (Radio Edit),Saturday Night (Remixes) - Single,6.0,A. Pignagnoli & D. Riva,1000.0,1000.0,https://is1-ssl.mzstatic.com/image/thumb/Music/dd/78/25/mzi.mroquufv.jpg/{w}x{h}bb.jpeg,ffffff,040405,111313,363637,414242,125867791,song
USHR11132695,Selena Gomez & The Scene,https://music.apple.com/us/album/who-says/1442986012?app=music&at=1000l33QU&i=1442986021&mt=1,1.0,"['Pop', 'Music', 'Rock', 'Teen Pop']",195387.0,2011-03-14,Who Says,When the Sun Goes Down (Deluxe Edition),3.0,Selena Gomez & The Scene,1500.0,1500.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/63/50/4f/63504f5e-ba0d-5627-de2d-4a5bb45fc505/00050087274986.rgb.jpg/{w}x{h}bb.jpeg,030303,e7e4d3,f0bbd2,b9b7a9,c096a9,1442986021,song
USUYG1007090,Classics Reborn,https://music.apple.com/us/album/teach-me-how-to-dougie/440108038?app=music&at=1000l33QU&i=440108142&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",211765.0,2011-05-10,Teach Me How To Dougie,Teach Me How To Dougie - Single,1.0,,600.0,600.0,https://is3-ssl.mzstatic.com/image/thumb/Music/7d/0a/8e/mzi.jbzniysy.jpg/{w}x{h}bb.jpeg,a80d14,fbfffd,d2d3da,eacece,caacb2,440108142,song
USUYG1156892,XXXTENTACION,https://music.apple.com/us/album/jocelyn-flores/1274653476?app=music&at=1000l33QU&i=1274653478&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",119133.0,2017-08-25,Jocelyn Flores,17,2.0,,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/4f/8a/89/4f8a893a-5cee-2a61-ce81-63ab8671d61d/888915443767_cover.jpg/{w}x{h}bb.jpeg,bebebe,0e0e0e,0f0f0d,313131,323230,1274653478,song
USSM19909073,Michael Jackson,https://music.apple.com/us/album/smooth-criminal-radio-edit/273598907?app=music&at=1000l33QU&i=273598921&mt=1,1.0,"['Pop', 'Music', 'Dance', 'R&B/Soul', 'Pop/Rock']",258701.0,1987-08-31,Smooth Criminal (Radio Edit),Number Ones,8.0,Michael J. Jackson,1415.0,1415.0,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/b4/84/a5/b484a53a-16ff-6827-b46d-5ac00dbf9437/888880457066.jpg/{w}x{h}bb.jpeg,ffffff,090809,5b0913,3a393a,7c3a42,273598921,song
USDHM1913099,Trap Calin,https://music.apple.com/us/album/la-calin-ambroski-feat-trap-city/1474434620?app=music&at=1000l33QU&i=1474434621&mt=1,1.0,"['Worldbeat', 'Music', 'Worldwide', 'Electronic']",216738.0,2019-07-23,La Calin (Ambroski) [feat. Trap City],La Calin,1.0,,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/e2/c4/02/e2c402f5-ce81-245b-c05b-ba794043cb44/638865150112.jpg/{w}x{h}bb.jpeg,322515,e5cba7,dfb882,c1a98a,bd9a6c,1474434621,song
NLF057890003,Olivia Newton-John,https://music.apple.com/us/album/hopelessly-devoted-to-you/1440844625?app=music&at=1000l33QU&i=1440844697&mt=1,1.0,"['Pop', 'Music']",183000.0,1978-04-14,Hopelessly Devoted to You,Grease (The Original Soundtrack from the Motion Picture),3.0,John Farrar,3600.0,3600.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/2c/8e/65/2c8e6517-6544-c4f3-913e-21bcff373435/00602547377951.rgb.jpg/{w}x{h}bb.jpeg,365c4f,ffffff,e6c699,d6dedb,c2b08a,1440844697,song
QZFZ32112423,Charlie Apollo,https://music.apple.com/us/album/dice-roll-walk-feat-jayvoe-davinci-jonas-valli-tezzo/1550661669?app=music&at=1000l33QU&i=1550661670&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Alternative']",147429.0,2020-12-04,"Dice Roll Walk (feat. Jayvoe Davinci, Jonas Valli & Tezzo Davinci) [Remix]","Dice Roll Walk (feat. Jayvoe Davinci, Jonas Valli & Tezzo Davinci) [Remix] - Single",1.0,"Jaylyn Yarbrough, Jonas Boughter, Cortez Maxwell & Charles Couvillion",3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/3d/a3/1d/3da31dae-8156-2276-9f26-5635eee045d8/artwork.jpg/{w}x{h}bb.jpeg,000701,ecf6f2,99c8d1,bdc6c2,7aa2a7,1550661670,song
QZNWY2018140,Fusionman,https://music.apple.com/us/album/tiktok-2020-dance-trends-music/1544726610?app=music&at=1000l33QU&i=1544726614&mt=1,1.0,"['Dance', 'Music', 'Fitness & Workout']",503781.0,2020-12-06,TikTok 2020 Dance Trends Music,TikTok 2020 Dance Trends Music - Single,1.0,TikTok,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/b1/67/ff/b167ff2b-3273-0610-86c0-78f8be8d1c3a/artwork.jpg/{w}x{h}bb.jpeg,ffedca,170803,221206,46362a,4e3e2d,1544726614,song
GBAHT1600302,Dua Lipa,https://music.apple.com/us/album/blow-your-mind-mwah/1228739599?app=music&at=1000l33QU&i=1228739605&mt=1,1.0,"['Pop', 'Music']",178583.0,2016-08-26,Blow Your Mind (Mwah),Dua Lipa (Deluxe),6.0,"Dua Lipa, Jon Levine & Lauren Christy",2601.0,2601.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/ab/af/8b/abaf8bb8-d5dc-8748-8249-48a0697749fc/190295807870.jpg/{w}x{h}bb.jpeg,040003,d2bcc4,dbb1c6,a9969d,af8e9f,1228739605,song
USAT22005111,Cardi B,https://music.apple.com/us/album/wap-feat-megan-thee-stallion/1526746980?app=music&at=1000l33QU&i=1526746984&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",187541.0,2020-08-07,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion) - Single,1.0,"Austin Owens, Belcalis Almanzar, Frank Rodriguez, James Foye III, Jordan Thorpe & Megan Pete",1425.0,1425.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/16/a8/4d/16a84d61-74f4-0f71-e264-9f2d6a8fb3ef/075679805706.jpg/{w}x{h}bb.jpeg,e167a4,060004,271a16,321424,4c2932,1526746984,song
FR6V81237577,Micky Pagnano,https://music.apple.com/us/album/la-vie-en-rose/506134515?app=music&at=1000l33QU&i=506134750&mt=1,1.0,"['Jazz', 'Music']",243827.0,2012-02-17,La vie en rose,The Romantic Guitar,29.0,Marguerite Monnot,1440.0,1440.0,https://is1-ssl.mzstatic.com/image/thumb/Music/81/7b/a8/mzi.ezicpvhq.jpg/{w}x{h}bb.jpeg,130804,fdf2dd,fbdcaf,cec3b2,cdb18d,506134750,song
QZNWY2018140,Fusionman,https://music.apple.com/us/album/tiktok-2020-dance-trends-music/1544726610?app=music&at=1000l33QU&i=1544726614&mt=1,1.0,"['Dance', 'Music', 'Fitness & Workout']",503781.0,2020-12-06,TikTok 2020 Dance Trends Music,TikTok 2020 Dance Trends Music - Single,1.0,TikTok,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/b1/67/ff/b167ff2b-3273-0610-86c0-78f8be8d1c3a/artwork.jpg/{w}x{h}bb.jpeg,ffedca,170803,221206,46362a,4e3e2d,1544726614,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
CA5KR1038468,MitiS,https://music.apple.com/us/album/the-opening/656614644?app=music&at=1000l33QU&i=656614754&mt=1,1.0,"['Dance', 'Music', 'Electronic']",162353.0,2013-07-02,The Opening,Open Window - EP,1.0,,1400.0,1400.0,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/b3/af/c2/b3afc27f-ed93-4da3-f192-09436f967742/ITAM51.jpg/{w}x{h}bb.jpeg,000505,89e7e9,5fe3e6,6dbabc,4cb6b9,656614754,song
USAT22001201,Lil Uzi Vert,https://music.apple.com/us/album/that-way/1501058006?app=music&at=1000l33QU&i=1501058009&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",212354.0,2020-03-01,That Way,That Way - Single,1.0,"Andreas Mikael Carlsson, Jonathan Demario Priester, Max Martin, Milan Sunil Modi & Symere Woods",1425.0,1425.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/ef/19/3a/ef193acb-d6d3-8aab-1ad8-f46b467c1004/075679821515.jpg/{w}x{h}bb.jpeg,f8f9f4,060000,181819,373130,454544,1501058009,song
USKO10201222,Ying Yang Twins,https://music.apple.com/us/album/say-i-yi-yi-album-verson/1470535484?app=music&at=1000l33QU&i=1470536731&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",269867.0,2002-01-01,Say I Yi Yi (album verson),The Source - Hip Hop Hits Vol. 6,17.0,,1454.0,1483.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f9/a2/cd/f9a2cd38-349c-ba64-0332-fd06beead8c1/06UMGIM09459.rgb.jpg/{w}x{h}bb.jpeg,040809,e3dbc9,cfb28a,b7b1a2,a69070,1470536731,song
NLZ542001080,"Jason Derulo, Jhorrmountain & Puri",https://music.apple.com/us/album/c-o/1538993712?app=music&at=1000l33QU&i=1538994429&mt=1,1.0,"['Dance', 'Music']",111852.0,2020-07-03,C**o,TikTok Songs,10.0,,1400.0,1400.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/50/23/03/50230377-b884-f771-ae25-8e56845f1fb2/5059460057609.jpg/{w}x{h}bb.jpeg,0c0c0c,fffdff,0af8ea,ceccce,0ac8be,1538994429,song
QZFYX2061219,Apollo Fresh,https://music.apple.com/us/album/jojo-pose/1518708907?app=music&at=1000l33QU&i=1518708910&mt=1,1.0,"['Rap', 'Music', 'Hip-Hop/Rap']",105333.0,2020-01-11,JoJo Pose,JoJo Pose - Single,1.0,Jonathan Carmin Appolon,1400.0,1400.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/bf/ba/4f/bfba4f5b-f56b-89a5-c2cb-d416b3d7b215/192641515446_Cover.jpg/{w}x{h}bb.jpeg,1f1812,ffffff,f8dc8d,d2d0cf,cdb574,1518708910,song
SE5Q51811970,The New Fools,https://music.apple.com/us/album/bring-the-funk-back/1477466873?app=music&at=1000l33QU&i=1477466874&mt=1,1.0,"['Pop', 'Music']",131579.0,2016-11-04,Bring the Funk Back,Too Busy - EP,1.0,The New Fools,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/af/0d/1f/af0d1f26-8c76-76bf-e87a-e674be138452/7330178033535.png/{w}x{h}bb.jpeg,f5f5ee,0b0101,362411,3a3231,5c4e3d,1477466874,song
USRC12002568,Fousheé,https://music.apple.com/us/album/deep-end/1524828044?app=music&at=1000l33QU&i=1524828046&mt=1,1.0,"['R&B/Soul', 'Music']",141224.0,2020-07-31,Deep End,Deep End - Single,1.0,Britanny Fousheé & Itai David Shapira,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/39/98/97/3998976c-b3b2-c961-e162-c01ea0a58acc/886448665434.jpg/{w}x{h}bb.jpeg,9da4b4,000001,1f242a,202125,383e45,1524828046,song
INY091800029,Salim-Sulaiman,https://music.apple.com/us/album/tujh-mein-rab-dikhta-hai-from-rab-ne-bana-di-jodi/1449706751?app=music&at=1000l33QU&i=1449706756&mt=1,1.0,"['Bollywood', 'Music', 'Indian', 'Soundtrack']",288064.0,2018-07-12,"Tujh Mein Rab Dikhta Hai (From ""Rab Ne Bana Di Jodi"")",Soulful Melodies - Flute Version (Instrumental),5.0,Salim-Sulaiman,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/40/5d/a5/405da5f8-2a43-2247-3ca4-0aa408641825/Soulful-Melodies---Flute-Version-Instrumental_3000.jpg/{w}x{h}bb.jpeg,f0d2da,000000,630709,302a2b,7f3033,1449706756,song
COSO11400286,Maluma,https://music.apple.com/us/album/carnaval/1048181442?app=music&at=1000l33QU&i=1048182051&mt=1,1.0,"['Urbano latino', 'Music', 'Latin', 'Pop Latino']",214440.0,2014-06-25,Carnaval,"Pretty Boy, Dirty Boy",16.0,"Juan Luis LondoÃ±o Arias, Giancarlos Rivera Tapia, Jonathan Rivera Tapia & Gabriel Rodriguez",1500.0,1500.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/05/17/51/051751c2-d6cd-c466-9e0d-c185d8e22897/886445195026.jpg/{w}x{h}bb.jpeg,0b0f10,ffffff,cbcac7,cececf,a5a4a2,1048182051,song
USSM12004756,Travis Scott,https://music.apple.com/us/album/franchise-feat-young-thug-m-i-a/1532784708?app=music&at=1000l33QU&i=1532784716&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",202795.0,2020-09-25,FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.) - Single,1.0,"Jacques Webster, Jeffery Williams, Mathangi Arulpragasam, Teddy Walton, Chase Benjamin, Bernard Leverette, Gerald Tiller, Jamall Willingham & Maurice Gleaton",3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2c/4b/29/2c4b29b8-9b6b-e5d6-0905-e05a2b9feaed/886448660323.jpg/{w}x{h}bb.jpeg,0f0b00,9cd4e8,7cc7e7,80acb9,66a1b8,1532784716,song
USAT21801529,Bazzi,https://music.apple.com/us/album/fantasy/1369438774?app=music&at=1000l33QU&i=1369439264&mt=1,1.0,"['Pop', 'Music']",148230.0,2018-04-12,Fantasy,COSMIC,10.0,Bazzi,1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/6d/a2/ca/6da2cadd-8e7d-9d12-9902-c7f8959c4e00/075679874580.jpg/{w}x{h}bb.jpeg,0f1015,f5c65c,f3c615,c7a14e,c5a115,1369439264,song
QZHN32046415,Jyxo,https://music.apple.com/us/album/no-no-no/1514468010?app=music&at=1000l33QU&i=1514468011&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",113058.0,2020-05-21,No No No,No No No - Single,1.0,Pierre Daniel Jacobs,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/3b/73/ab/3b73ab25-8e5f-f3f3-db0a-63b912dfacb5/artwork.jpg/{w}x{h}bb.jpeg,000300,ffffff,ae4cff,cbcccb,8b3dcb,1514468011,song
USUM71502498,Kendrick Lamar,https://music.apple.com/us/album/alright/1440828886?app=music&at=1000l33QU&i=1440829463&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",219337.0,2015-03-15,Alright,To Pimp a Butterfly,7.0,"K. Duckworth, P. Williams & M. Spears",1500.0,1500.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/ab/3f/ce/ab3fced5-1807-e8cd-2565-df7d34a52f22/00602547276636.rgb.jpg/{w}x{h}bb.jpeg,b7b5b6,060605,1e1e1d,2a2928,3d3c3b,1440829463,song
GBAFL0700145,Pixies,https://music.apple.com/us/album/where-is-my-mind/1027465077?app=music&at=1000l33QU&i=1027465608&mt=1,1.0,"['Alternative', 'Music']",234973.0,1988-03-21,Where Is My Mind?,Surfer Rosa (Remastered),7.0,Black Francis,4000.0,4000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/22/65/8b/22658b03-55d9-0217-2db7-0b7becf40ab6/652637080308.png/{w}x{h}bb.jpeg,ffffff,1c120f,1a1411,49413f,484340,1027465608,song
TCADI1715361,Serhat Durmus,https://music.apple.com/us/album/la-c%C3%A2lin/1555005561?app=music&at=1000l33QU&i=1555005562&mt=1,1.0,"['Dance', 'Music']",172009.0,2017-04-10,La Câlin,La Câlin - Single,1.0,Serhat Durmus,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/f2/81/64/f28164ee-d44f-a2a4-f793-4600a62be3d2/cecf71b2-00bc-4750-92d7-627fd306eaa3.jpg/{w}x{h}bb.jpeg,121212,bed4e0,8ebece,9cadb7,759ba9,1555005562,song
QZMHM2033226,Nobru Free Fire,https://music.apple.com/us/album/funk-do-nobru-apel%C3%A3o/1537455590?app=music&at=1000l33QU&i=1537455591&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Alternative Rap']",103695.0,2020-10-27,Funk do Nobru Apelão,Funk do Nobru Apelão - Single,1.0,Bruno Góes & Nobru Free Fire,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/4a/4d/21/4a4d21dc-fc61-df1e-2f9b-18c71bea02c2/4062994923679_cover.jpg/{w}x{h}bb.jpeg,050812,0eb0ef,0f9ae2,0c8ec2,0d7db8,1537455591,song
INS181905683,"Rochak, Arijit Singh, Neha Kakkar & Rochak Kohli",https://music.apple.com/us/album/tu-hi-yaar-mera-from-pati-patni-aur-woh/1489985022?app=music&at=1000l33QU&i=1489985025&mt=1,1.0,"['Bollywood', 'Music', 'Indian', 'Soundtrack']",200992.0,2019-12-02,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"") - Single",1.0,Rochak Kohli,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/d0/85/f6/d085f612-5a46-5394-0dcd-6ff5ebf871e0/8903431760258_cover.jpg/{w}x{h}bb.jpeg,d0caca,0b0a24,372c29,323145,554b49,1489985025,song
USAT21001269,Bruno Mars,https://music.apple.com/us/album/just-the-way-you-are/396795865?app=music&at=1000l33QU&i=396795873&mt=1,1.0,"['Pop', 'Music', 'Rock', 'Hip-Hop/Rap', 'Pop/Rock', 'R&B/Soul']",220733.0,2010-07-20,Just the Way You Are,Just the Way You Are - Deluxe Single,1.0,"Bruno Mars, Ari Levine, Khalil Walton, Khari Cain & Philip Lawrence",1425.0,1425.0,https://is4-ssl.mzstatic.com/image/thumb/Music/5a/48/e3/mzi.gjjmrpau.jpg/{w}x{h}bb.jpeg,efdec4,240120,510310,4c2d41,702f34,396795873,song
GBAHS1400287,Charli XCX,https://music.apple.com/us/album/break-the-rules/964503878?app=music&at=1000l33QU&i=964503883&mt=1,1.0,"['Pop', 'Music']",203908.0,2014-08-19,Break the Rules,Sucker (Deluxe Version),2.0,"Charlotte Aitchison, Dan Omelio, Magnus August Hoiberg, Mikkel S. Eriksen, Steve Mac & Tor Erik Hermansen",2400.0,2400.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/e5/74/39/e5743969-701a-b9ba-6929-aed5c0fea8a2/825646147663.jpg/{w}x{h}bb.jpeg,f39fc3,0f0404,3d2522,3d232a,613d42,964503883,song
ART0G2003176,Eduardo Luzquiños & SpeerNorman,https://music.apple.com/us/album/softly-killing-me-softly-with-his-song-tiktok-remix/1551195347?app=music&at=1000l33QU&i=1551195351&mt=1,1.0,"['Electronic', 'Music']",176252.0,2021-01-28,Softly / Killing Me Softly with His Song (Tiktok Remix),Viral Hits Tiktok 4 (Remix),4.0,"Nel Ust Wyclef Jean, PRAKAZREL SAMUEL MICHEL & Lauryn Hill",3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/ca/86/e6/ca86e6e0-c64c-e19b-636f-b410c6e52c3d/683489341163.png/{w}x{h}bb.jpeg,000000,fbfbfb,fbc50a,c9c9c9,c99d08,1551195351,song
DEE861600590,James Arthur,https://music.apple.com/us/album/train-wreck/1147252339?app=music&at=1000l33QU&i=1147252595&mt=1,1.0,"['Pop', 'Music']",208864.0,2016-10-28,Train Wreck,Back from the Edge (Deluxe Edition),6.0,"James Arthur, Adam Argyle & Andrew Jackson",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/ea/87/43/ea87437e-c0bf-4a95-b2a6-a10844956436/886445946789.jpg/{w}x{h}bb.jpeg,575c6f,fefefe,e1dfe2,dddee1,c5c4cb,1147252595,song
USEE10900657,Run-DMC,https://music.apple.com/us/album/its-tricky/323716512?app=music&at=1000l33QU&i=323716586&mt=1,1.0,"['Soundtrack', 'Music']",182840.0,1986-05-15,It's Tricky,Can't Hardly Wait (Music from the Motion Picture),9.0,"Darryl McDaniels, Jason Mizell, Joseph Simmons & Rick Rubin",1425.0,1425.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b7/49/71/b749714a-abc9-f378-ba96-3f22240a7d79/mzi.wmucjydb.jpg/{w}x{h}bb.jpeg,0f090d,f0f4f6,e1db4e,c3c5c7,b7b141,323716586,song
USUG11902528,5 Seconds of Summer,https://music.apple.com/us/album/teeth/1477086123?app=music&at=1000l33QU&i=1477086125&mt=1,1.0,"['Pop', 'Music']",204887.0,2019-08-21,Teeth,Teeth - Single,1.0,"Louis Bell, Andrew Wotman, Ali Tamposi, Luke Hemmings, Ashton Irwin, Ryan Tedder, Stephen Morris, Bernard Sumner, Peter Hook, Gillian Lesley Gilbert, Evan Rogers & Carl Sturken",3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f6/37/15/f63715c6-1f67-d476-41a3-a0fd19eac925/19UMGIM73085.rgb.jpg/{w}x{h}bb.jpeg,060606,ebf54c,bcb9cc,bdc53e,9795a4,1477086125,song
QZHN72076956,Masterd,https://music.apple.com/us/album/huga-denek/1519211446?app=music&at=1000l33QU&i=1519211447&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",227736.0,2020-06-18,Huga Denek,Huga Denek - Single,1.0,Daham Kuruppu,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/d8/8b/df/d88bdf17-2fc4-0ee1-4b04-587279b87843/artwork.jpg/{w}x{h}bb.jpeg,dcc84b,1b0b01,320e0f,413110,54331b,1519211447,song
NZDR00400002,Savage,https://music.apple.com/us/album/swing/1095897326?app=music&at=1000l33QU&i=1095897636&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",210627.0,2004-01-01,Swing,Moonshine,4.0,"D. Savelio, N. Holmes & A. Ngawhika",1440.0,1440.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/b6/e7/0b/b6e70b24-6ca2-c02e-9f7e-4cb43a69ebe6/cover.jpg/{w}x{h}bb.jpeg,020202,fdfdfd,e1963a,cbcbcb,b4782f,1095897636,song
USUM72019412,Ariana Grande,https://music.apple.com/us/album/positions/1537476578?app=music&at=1000l33QU&i=1537477069&mt=1,1.0,"['Pop', 'Music']",172325.0,2020-10-23,positions,Positions,12.0,"Ariana Grande, Tommy Brown, Nija Charles, Angelina Barrett, Steven Franks, Brian Vincent Bates, London Tyler Holmes & James Jarvis",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/3c/8f/92/3c8f920e-43b0-e9aa-990c-86470f229b0f/20UMGIM94964.rgb.jpg/{w}x{h}bb.jpeg,f2efea,1a2723,22312b,454f4a,4b5751,1537477069,song
QZNWW2008038,None Before,https://music.apple.com/us/album/kane-live/1543134243?app=music&at=1000l33QU&i=1543134460&mt=1,1.0,"['Soundtrack', 'Music', 'Hip-Hop/Rap']",45288.0,2020-12-11,Kane Live,Undisputed (WWE Themes Soundtrack),7.0,Anree Sherrills,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/e7/a0/fb/e7a0fba2-db21-f9de-63ff-32d8b467d917/artwork.jpg/{w}x{h}bb.jpeg,252525,f3f3f3,dbdbdb,cacaca,b6b6b6,1543134460,song
QZDA42028108,L.Dre,https://music.apple.com/us/album/dear-katara/1504676650?app=music&at=1000l33QU&i=1504676651&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Electronic', 'Downtempo']",120816.0,2020-03-27,Dear Katara,Dear Katara - Single,1.0,Andre Arterberry,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/a5/1a/3a/a51a3a68-b6c2-0eba-7150-a5c1c24a49cb/artwork.jpg/{w}x{h}bb.jpeg,904020,eddba2,ffcc95,dbbc88,e8b07d,1504676651,song
QMEZE1989960,northwx,https://music.apple.com/us/album/green3yes/1484706929?app=music&at=1000l33QU&i=1484706930&mt=1,1.0,"['Alternative', 'Music']",248869.0,2019-10-23,Green3yes,Green3yes - Single,1.0,,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/02/6f/b7/026fb70f-50e1-513b-7b9b-98dd206cbf07/5059033912144_cover.jpg/{w}x{h}bb.jpeg,000000,e7e7e7,cccdd3,b8b8b8,a3a4a9,1484706930,song
